3991,Vascular Plant,Polemonium occidentale,"Western Jacob's-Ladder, Western Polemonium",
2070,Vascular Plant,Polemonium reptans,"Greek Valerian, Greek Valerian, Jacob's Ladder",
3992,Vascular Plant,Polemonium viscosum,"Sticky Jacob's-Ladder, Sticky Polemonium",
279,Bird,Polioptila caerulea,Blue-Gray Gnatcatcher,
488,Bird,Polioptila caerulea,"Blue-Gray Gnatcatcher, Blue-Grey Gnatcatcher",
4979,Vascular Plant,Polycarpon tetraphyllum,Fourleaf Manyseed,
4044,Vascular Plant,Polygala alba,White Milkwort,
2191,Vascular Plant,Polygala ambigua,Whorled Milkwort,
2192,Vascular Plant,Polygala cruciata,"Crossleaf Milkwort, Cross-Leaved Milkwort",
2193,Vascular Plant,Polygala curtissii,"Curtiss Milkwort, Curtiss? Milkwort",
2194,Vascular Plant,Polygala paucifolia,"Fringed Polygala, Gay-Wing Milkwort",
2195,Vascular Plant,Polygala polygama,Racemed Milkwort,
2196,Vascular Plant,Polygala sanguinea,Field Milkwort,
2197,Vascular Plant,Polygala senega var. latifolia,Seneca Snakeroot,
2198,Vascular Plant,Polygala verticillata var. verticillata,Whorled Milkwort,
1450,Vascular Plant,Polygonatum biflorum,"Common Solomon's-Seal, King Solomon's Seal",
1451,Vascular Plant,Polygonatum biflorum var. biflorum,"King Solomon's Seal, Smooth Solomon's Seal",
1452,Vascular Plant,Polygonatum biflorum var. commutatum,Great Solomon's Seal,
1453,Vascular Plant,Polygonatum pubescens,"Downy Solomon's-Seal, Hairy Solomon's Seal",
3919,Vascular Plant,Polygonum achoreum,"Leathery Knotweed, Striate Knotweed",
1898,Vascular Plant,Polygonum amphibium var. emersum,Knotweed,
5032,Vascular Plant,Polygonum amphibium var. emersum,"Colored Smartweed, Devil's Shoestring, Longroot Smartweed, Swamp Smartweed, Tanweed",
3920,Vascular Plant,Polygonum amphibium var. stipulaceum,Water Smartweed,
5033,Vascular Plant,Polygonum arenastrum,"Common Knotweed, Doorweed, Matweed, Ovalleaf Knotweed, Oval-Leaf Knotweed, Prostrate Knotweed",
1899,Vascular Plant,Polygonum aviculare,Bird Knotweed,
3921,Vascular Plant,Polygonum aviculare,"Prostrate Knotweed, Yard Knotweed",
3922,Vascular Plant,Polygonum bistortoides,American Bistort,
1900,Vascular Plant,Polygonum caespitosum,"Bristled Knotweed, Bunchy Knotweed, Oriental Lady's Thumb, Oriental Ladysthumb",
1901,Vascular Plant,Polygonum caespitosum var. longisetum,"Oriental Lady's Thumb, Oriental Ladysthumb",
5034,Vascular Plant,Polygonum californicum,California Knotweed,
1902,Vascular Plant,Polygonum cespitosum,"Oriental Lady's Thumb, Oriental Ladysthumb",
1903,Vascular Plant,Polygonum cilinode,"Fringed Black Bindweed, Fringed Climbing Buckwheat",
1904,Vascular Plant,Polygonum coccineum,Longroot Smartweed,
1905,Vascular Plant,Polygonum convolvulus,Black Bindweed,
3923,Vascular Plant,Polygonum convolvulus,"Black Bindweed, Black-Bindweed, Climbing Buckwheat, Climbing Knotweed, Cornbind, Dullseed Cornbind, Pink Smartweed, Wild Buckwheat",
1906,Vascular Plant,Polygonum cuspidatum,Japanese Knotweed,
5035,Vascular Plant,Polygonum douglasii ssp. douglasii,Douglas' Knotweed,
5036,Vascular Plant,Polygonum douglasii ssp. johnstonii,Johnston's Knotweed,
3924,Vascular Plant,Polygonum douglasii var. douglasii,Douglas Knotweed,
1907,Vascular Plant,Polygonum erectum,"Erect Knotweed, Knotweed",
1908,Vascular Plant,Polygonum hydropiper,"Annual Smartweed, Marshpepper Knotweed, Mild Water-Pepper",
1909,Vascular Plant,Polygonum hydropiperoides,"A Smartweed, Swamp Smartweed",
5037,Vascular Plant,Polygonum hydropiperoides,Swamp Smartweed,
1910,Vascular Plant,Polygonum lapathifolium,"Dock-Leaf Smartweed, Smartweed",
3925,Vascular Plant,Polygonum lapathifolium,"Curltop Ladysthumb, Curlytop Knotweed, Curlytop Smartweed, Dock-Leaf Smartweed, Nodding Smartweed, Pale Smartweed",
3926,Vascular Plant,Polygonum minimum,"Broadleaf Knotweed, Dwarf Knotweed, Zigzag Knotweed",
1911,Vascular Plant,Polygonum orientale,"Kiss-Me-Over-The-Garden-Gate, Prince's Feather",
1912,Vascular Plant,Polygonum pensylvanicum,Pennsylvania Smartweed,
1913,Vascular Plant,Polygonum persicaria,"Ladys Thumb, Lady's Thumb",
5038,Vascular Plant,Polygonum persicaria,"Ladysthumb, Lady's-Thumb, Ladysthumb Smartweed, Spotted Knotweed, Spotted Ladysthumb, Spotted Smartweed",
5039,Vascular Plant,Polygonum phytolaccifolium,"Mountain Lice, Poke Knotweed",
5040,Vascular Plant,Polygonum polygaloides ssp. kelloggii,Kellogg's Knotweed,
1914,Vascular Plant,Polygonum punctatum,"Dotted Smartweed, Punctate Smartweed",
5041,Vascular Plant,Polygonum ramosissimum,"Bushy Knotweed, Tall Knotweed, Yellow Knotweed, Yellow-Flower Knotweed",
1915,Vascular Plant,Polygonum sagittatum,"Arrow-Leaved Tearthumb, Tearthumb",
1916,Vascular Plant,Polygonum scandens var. cristatum,Climbing False Buckwheat,
1917,Vascular Plant,Polygonum setaceum,"Smartweed, Swamp Smartweed",
5042,Vascular Plant,Polygonum shastense,Shasta Knotweed,
1918,Vascular Plant,Polygonum virginianum,Virginia Knotweed,
3927,Vascular Plant,Polygonum viviparum,"Alpine Bistort, Serpent-Grass, Viviparous Bistort",
1672,Vascular Plant,Polymnia canadensis,"Leaf-Cup, White-Flower Leafcup",
1673,Vascular Plant,Polymnia laevigata,Tennessee Leafcup,
3143,Vascular Plant,Polypodium appalachianum,Rock Polypody,
5651,Vascular Plant,Polypodium californicum,California Polypody,
5652,Vascular Plant,Polypodium calirhiza,Nested Polypody,
5653,Vascular Plant,Polypodium glycyrrhiza,Licorice Fern,
5654,Vascular Plant,Polypodium hesperium,Western Polypody,
3144,Vascular Plant,Polypodium virginianum,Rock Polypody,
5634,Vascular Plant,Polypogon maritimus,Mediterranean Rabbitsfoot Grass,
4444,Vascular Plant,Polypogon monspeliensis,"Annual Rabbitsfoot Grass, Annual Rabbit's-Foot Grass, Rabbitfoot Beardgrass, Rabbitfoot Grass, Rabbitfoot Polypogon, Rabbitfootgrass, Rabbit'sfootgrass",
2470,Vascular Plant,Polypremum procumbens,Juniper-Leaf,
3139,Vascular Plant,Polystichum acrostichoides,Christmas Fern,
5648,Vascular Plant,Polystichum imbricans ssp. imbricans,Narrowleaf Swordfern,
5649,Vascular Plant,Polystichum kruckebergii,Kruckeberg's Hollyfern,
4468,Vascular Plant,Polystichum lonchitis,"Hollyfern, Northern Hollyfern",
5650,Vascular Plant,Polystichum munitum,Western Swordfern,
4469,Vascular Plant,Polystichum scopulinum,"Eaton's Hollyfern, Mountain Hollyfern",
1228,Nonvascular Plant,Polytrichum appalachianum,Appalachian Polytrichum Moss,
1229,Nonvascular Plant,Polytrichum commune,Polytrichum Moss,
1230,Nonvascular Plant,Polytrichum juniperinum,Juniper Polytrichum Moss,
1231,Nonvascular Plant,Polytrichum ohioense,Ohio Polytrichum Moss,
1232,Nonvascular Plant,Polytrichum pallidisetum,Polytrichum Moss,
1233,Nonvascular Plant,Polytrichum piliferum,Polytrichum Moss,
1234,Nonvascular Plant,Polytrichum strictum,Polytrichum Moss,
662,Fish,Pomoxis nigromaculatus,Black Crappie,
3366,Vascular Plant,Poncirus trifoliata,Trifoliate Orange,
1945,Vascular Plant,Pontederia cordata,Pickerelweed,
198,Bird,Pooecetes gramineus,Vesper Sparrow,
2587,Vascular Plant,Populus alba,"Silver Poplar, White Poplar",
4166,Vascular Plant,Populus angustifolia,Narrowleaf Cottonwood,
4167,Vascular Plant,Populus balsamifera,Balsam Poplar,
2588,Vascular Plant,Populus balsamifera ssp. balsamifera,Balm Of Gilead,
5363,Vascular Plant,Populus balsamifera ssp. trichocarpa,"Balsam Poplar, Black Cottonwood",
2589,Vascular Plant,Populus deltoides,Eastern Cottonwood,
5364,Vascular Plant,Populus fremontii ssp. fremontii,Fremont's Cottonwood,
2590,Vascular Plant,Populus grandidentata,"Big-Toothed Aspen, Large-Toothed Aspen",
2591,Vascular Plant,Populus nigra,Lombardy Poplar,
4168,Vascular Plant,Populus tremuloides,Quaking Aspen,
4169,Vascular Plant,Populus X acuminata,Lanceleaf Cottonwood,
2592,Vascular Plant,Populus X canescens,Gray Poplar,
2593,Vascular Plant,Populus X jackii,Jack's Poplar,
3288,Vascular Plant,Porteranthus stipulatus,"American Ipecac, Indian Physic",
3289,Vascular Plant,Porteranthus trifoliatus,"Bowman's Root, Bowman's-Root",
3738,Vascular Plant,Porterella carnosula,"Fleshy Porterella, Porterplant",
1923,Vascular Plant,Portulaca oleracea,Common Purslane,
3933,Vascular Plant,Portulaca oleracea,"Akulikuli-Kula, Common Purslane, Duckweed, Garden Purslane, Little Hogweed, Little-Hogweed, Purslane, Pursley, Wild Portulaca",
167,Bird,Porzana carolina,Sora,
3471,Vascular Plant,Potamogeton alpinus,Alpine Pondweed,
1368,Vascular Plant,Potamogeton amplifolius,"Broad-Leaved Pondweed, Large-Leaf Pondweed",
3472,Vascular Plant,Potamogeton amplifolius,Largeleaf Pondweed,
1369,Vascular Plant,Potamogeton diversifolius,Waterthread Pondweed,
1370,Vascular Plant,Potamogeton epihydrus,"Nuttall Pondweed, Ribbonleaf Pondweed",
3473,Vascular Plant,Potamogeton epihydrus,Ribbonleaf Pondweed,
4621,Vascular Plant,Potamogeton filiformis,"Filiform Pondweed, Fineleaf Pondweed, Threadleaf Pondweed",
3474,Vascular Plant,Potamogeton foliosus ssp. fibrillosus,Leafy Pondweed,
3475,Vascular Plant,Potamogeton foliosus ssp. foliosus,Leafy Pondweed,
4622,Vascular Plant,Potamogeton foliosus var. foliosus,Leafy Pondweed,
3476,Vascular Plant,Potamogeton friesii,"Flat-Stalk Pondweed, Fries' Pondweed",
3477,Vascular Plant,Potamogeton gramineus,"Grassy Pondweed, Variableleaf Pondweed",
3478,Vascular Plant,Potamogeton natans,"Broadleaf Pondweed, Floating Pondweed, Floatingleaf Pondweed",
1371,Vascular Plant,Potamogeton nodosus,Longleaf Pondweed,
3479,Vascular Plant,Potamogeton nodosus,"Longleaf Pondweed, Long-Leaf Pondweed",
3480,Vascular Plant,Potamogeton obtusifolius,Bluntleaf Pondweed,
3481,Vascular Plant,Potamogeton praelongus,"Whitestem Pondweed, White-Stem Pondweed",
1372,Vascular Plant,Potamogeton pulcher,Spotted Pondweed,
3482,Vascular Plant,Potamogeton pusillus,"Baby Pondweed, Small Pondweed",
3483,Vascular Plant,Potamogeton pusillus ssp. pusillus,Small Pondweed,
3484,Vascular Plant,Potamogeton pusillus ssp. tenuissimus,Small Pondweed,
4623,Vascular Plant,Potamogeton pusillus var. tenuissimus,Small Pondweed,
3485,Vascular Plant,Potamogeton robbinsii,"Robbins Pondweed, Robbins' Pondweed",
3486,Vascular Plant,Potamogeton strictifolius,"Narrowleaf Pondweed, Straight-Leaf Pondweed",
3487,Vascular Plant,Potamogeton zosteriformis,Flat-Stemmed Pondweed,
4541,Vascular Plant,Potentilla anserina,Silverweed Cinquefoil,
3290,Vascular Plant,Potentilla argentea,Silver Cinquefoil,
4542,Vascular Plant,Potentilla argentea,"Silver Cinquefoil, Silver-Leaf Cinquefoil",
4543,Vascular Plant,Potentilla arguta,Tall Cinquefoil,
4544,Vascular Plant,Potentilla biennis,Biennial Cinquefoil,
3291,Vascular Plant,Potentilla canadensis,"Canada Cinquefoil, Dwarf Cinquefoil",
4545,Vascular Plant,Potentilla diversifolia var. diversifolia,"Mountain-Meadow Cinquefoil, Varileaf Cinquefoil",
4546,Vascular Plant,Potentilla diversifolia var. perdissecta,"Mountainmeadow Cinquefoil, Mountain-Meadow Cinquefoil",
5731,Vascular Plant,Potentilla drummondii ssp. breweri,"Brewer's Cinquefoil, Drummond's Cinquefoil",
5732,Vascular Plant,Potentilla drummondii ssp. bruceae,Drummond's Cinquefoil,
5733,Vascular Plant,Potentilla drummondii ssp. drummondii,Drummond's Cinquefoil,
5734,Vascular Plant,Potentilla flabellifolia,"High Mountain Cinquefoil, Mount Rainier Cinquefoil",
5735,Vascular Plant,Potentilla fruticosa,"Bush Cinquefoil, Golden Hardhack, Shrubby Cinquefoil, Widdy",
5736,Vascular Plant,Potentilla glandulosa,"Gland Cinquefoil, Sticky Cinquefoil",
5737,Vascular Plant,Potentilla glandulosa ssp. glandulosa,Sticky Cinquefoil,
5738,Vascular Plant,Potentilla glandulosa ssp. hansenii,Hansen's Cinquefoil,
5739,Vascular Plant,Potentilla glandulosa ssp. nevadensis,Nevada Cinquefoil,
5740,Vascular Plant,Potentilla glandulosa ssp. reflexa,Sticky Cinquefoil,
5741,Vascular Plant,Potentilla gracilis,"Graceful Cinquefoil, Northwest Cinquefoil, Slender Cinquefoil",
4547,Vascular Plant,Potentilla gracilis var. brunnescens,"Sagebrush Cinquefoil, Slender Cinquefoil",
4548,Vascular Plant,Potentilla gracilis var. fastigiata,"Northwest Cinquefoil, Nuttall's Cinquefoil, Slender Cinquefoil",
4549,Vascular Plant,Potentilla gracilis var. flabelliformis,"Fanleaf Cinquefoil, Slender Cinquefoil",
5742,Vascular Plant,Potentilla grayi,Gray's Cinquefoil,
4550,Vascular Plant,Potentilla hippiana var. hippiana,Woolly Cinquefoil,
4551,Vascular Plant,Potentilla nivea,"Snow Cinquefoil, Snowy Cinquefoil",
3292,Vascular Plant,Potentilla norvegica,"Norwegian Cinquefoil, Rough Cinquefoil",
4552,Vascular Plant,Potentilla norvegica,Norwegian Cinquefoil,
4553,Vascular Plant,Potentilla ovina var. ovina,Sheep Cinquefoil,
4554,Vascular Plant,Potentilla pensylvanica,"Pennsylvania Cinquefoil, Prairie Cinquefoil",
5743,Vascular Plant,Potentilla pseudosericea,Silky Cinquefoil,
3293,Vascular Plant,Potentilla recta,"Rough-Fruited Cinquefoil, Sulphur Cinquefoil",
4555,Vascular Plant,Potentilla recta,"Erect Cinquefoil, Roughfruit Cinquefoil, Sulphur Cinquefoil",
4556,Vascular Plant,Potentilla rubricaulis,Rocky Mountain Cinquefoil,
3294,Vascular Plant,Potentilla simplex,"Common Cinquefoil, Old-Field Cinquefoil",
5744,Vascular Plant,Potentilla wheeleri,Kern Cinquefoil,
1674,Vascular Plant,Prenanthes alba,"White Rattlesnakeroot, White Rattlesnake-Root",
1675,Vascular Plant,Prenanthes altissima,"Tall Rattlesnakeroot, Tall Rattlesnake-Root",
1676,Vascular Plant,Prenanthes roanensis,"Roan Rattlesnakeroot, Roan's Rattlesnakeroot",
1677,Vascular Plant,Prenanthes serpentaria,"Lion's-Foot, Rattlesnakeroot",
1678,Vascular Plant,Prenanthes trifoliolata,"Lion's Foot, Three-Leaved Rattlesnake-Root",
3999,Vascular Plant,Primula incana,"Hoary Primrose, Silvery Primrose",
5133,Vascular Plant,Primula suffrutescens,Sierra Primrose,
754,Mammal,Procyon lotor,"Common Raccoon, Raccoon",
837,Mammal,Procyon lotor,"Common Raccoon, Northern Raccoon, Raccoon",
897,Mammal,Procyon lotor,Raccoon,
215,Bird,Progne subis,Purple Martin,Species of Concern
2496,Vascular Plant,Prosartes lanuginosum,Yellow Mandarin,
2497,Vascular Plant,Prosartes maculatum,Spotted Mandarin,
4152,Vascular Plant,Prosartes trachycarpa,Roughfruit Fairybells,
717,Fish,Prosopium williamsoni,Mountain Whitefish,
261,Bird,Protonotaria citrea,Prothonotary Warbler,
2365,Vascular Plant,Prunella vulgaris,"Heal-All, Self-Heal",
4080,Vascular Plant,Prunella vulgaris,"Common Selfheal, Heal All, Healall, Selfheal",
3295,Vascular Plant,Prunus,"Chokecherry, Plum",
3296,Vascular Plant,Prunus americana,"American Plum, Wild Plum",
3297,Vascular Plant,Prunus angustifolia,Chickasaw Plum,
3298,Vascular Plant,Prunus avium,Sweet Cherry,
3299,Vascular Plant,Prunus cerasus,"Sour Cherry, Sour Red Cherry",
5745,Vascular Plant,Prunus emarginata,"Bitter Cherry, Bittercherry",
3300,Vascular Plant,Prunus hortulana,Hortulan Plum,
3301,Vascular Plant,Prunus munsoniana,"Munson Plum, Wild-Goose Plum",
3302,Vascular Plant,Prunus pensylvanica,"Fire Cherry, Pin Cherry",
3303,Vascular Plant,Prunus persica,Peach,
3304,Vascular Plant,Prunus serotina,"Black Cherry, Wild Black Cherry",
5746,Vascular Plant,Prunus subcordata,Klamath Plum,
3305,Vascular Plant,Prunus triloba,Flowering Almond,
3306,Vascular Plant,Prunus virginiana,"Choke Cherry, Chokecherry",
5747,Vascular Plant,Prunus virginiana var. demissa,Western Chokecherry,
4557,Vascular Plant,Prunus virginiana var. melanocarpa,"Black Chokecherry, Choke Cherry",
549,Bird,Psaltriparus minimus,Bushtit,
5,Amphibian,Pseudacris brachyphona,Mountain Chorus Frog,
6,Amphibian,Pseudacris crucifer crucifer,Northern Spring Peeper,
7,Amphibian,Pseudacris feriarum feriarum,Upland Chorus Frog,
61,Amphibian,Pseudacris maculata,Boreal Chorus Frog,
69,Amphibian,Pseudacris regilla,"Northern Pacific Treefrog, Pacific Chorus Frog, Pacific Treefrog",
8,Amphibian,Pseudacris triseriata,"Striped Chorus Frog, Western Chorus Frog",
4816,Vascular Plant,Pseudobahia heermannii,Foothill Sunburst,
1679,Vascular Plant,Pseudognaphalium helleri ssp. helleri,Heller's Cudweed,
3678,Vascular Plant,Pseudognaphalium macounii,Macoun's Cudweed,
1680,Vascular Plant,Pseudognaphalium obtusifolium ssp. obtusifolium,Rabbittobacco,
3679,Vascular Plant,Pseudognaphalium stramineum,"Annual Cudweed, Cotton Cudweed, Cottonbatting Cudweed, Cottonbatting Plant",
5635,Vascular Plant,Pseudoroegneria spicata,"Bluebunch Wheatgrass, Bluebunch-Wheat Grass",
4980,Vascular Plant,Pseudostellaria jamesiana,"Sticky Starwort, Sticky-Starwort, Tuber Starwort",
4981,Vascular Plant,Pseudostellaria sierrae,Sierra Starwort,
1134,Nonvascular Plant,Pseudotaxiphyllum distichaceum,Pseudotaxiphyllum Moss,
1135,Nonvascular Plant,Pseudotaxiphyllum elegans,Elegant Pseudotaxiphyllum Moss,
50,Amphibian,Pseudotriton,"Mud Salamanders, Red Salamanders, Red Salamanders &Amp; Mud Salamanders",
51,Amphibian,Pseudotriton montanus,Mud Salamander,
52,Amphibian,Pseudotriton montanus diastictus,Midland Mud Salamander,
53,Amphibian,Pseudotriton montanus montanus,Eastern Mud Salamander,
54,Amphibian,Pseudotriton ruber nitidus,Blue Ridge Red Salamander,
55,Amphibian,Pseudotriton ruber ruber,Northern Red Salamander,
56,Amphibian,Pseudotriton ruber schencki,Blackchin Red Salamander,
4235,Vascular Plant,Pseudotsuga menziesii var. glauca,"Blue Douglas-Fir, Colorado Douglas-Fir, Douglas-Fir, Inland Douglas-Fir, Rocky Mountain Douglas-Fir",
5452,Vascular Plant,Pseudotsuga menziesii var. menziesii,"Coast Douglas-Fir, Douglas-Fir",
4817,Vascular Plant,Psilocarphus brevissimus var. brevissimus,Short Woollyheads,
4818,Vascular Plant,Psilocarphus oregonus,Oregon Woollyheads,
4819,Vascular Plant,Psilocarphus tenellus var. tenellus,Slender Woollyheads,
521,Bird,Psiloscops flammeolus,Flammulated Owl,
3367,Vascular Plant,Ptelea trifoliata,Common Hoptree,
3129,Vascular Plant,Pteridium aquilinum,"Bracken, Bracken Fern, Brackenfern, Northern Bracken Fern, Western Brackenfern",
3130,Vascular Plant,Pteridium aquilinum var. latiusculum,Bracken Fern,
3131,Vascular Plant,Pteridium aquilinum var. pseudocaudatum,Bracken Fern,
4466,Vascular Plant,Pteridium aquilinum var. pubescens,"Eagle Fern, Hairy Brackenfern, Western Bracken, Western Brackenfern",
1161,Nonvascular Plant,Pterigynandrum filiforme,Pterigynandrum Moss,
1116,Nonvascular Plant,Pterigynandrum sharpii,Mount Leconte Moss,
3977,Vascular Plant,Pterospora andromedea,"Giant Bird's Nest, Giant Pinedrops, Woodland Pinedrops",
5043,Vascular Plant,Pterostegia drymarioides,"Woodland Pterostegia, Woodland Threadstem",
5636,Vascular Plant,Ptilagrostis kingii,Sierra False Needlegrass,
1136,Nonvascular Plant,Ptilium crista-castrensis,Knights Plume Moss,
724,Fish,Ptychocheilus grandis,Sacramento Pikeminnow,
1045,Nonvascular Plant,Ptychomitrium incurvum,Ptychomitrium Moss,
4445,Vascular Plant,Puccinellia distans,"European Alkaligrass, Spreading Alkali Grass, Weeping Alkaligrass",
4446,Vascular Plant,Puccinellia nuttalliana,"Nuttall Alkaligrass, Nuttall's Alkaligrass",
2157,Vascular Plant,Pueraria montana var. lobata,Kudzu,
744,Mammal,Puma concolor,Panther (Mountain Lion),
829,Mammal,Puma concolor,"Cougar, Mountain Lion, Puma",
889,Mammal,Puma concolor,Mountain Lion,
4558,Vascular Plant,Purshia tridentata,Antelope Bitterbrush,
2366,Vascular Plant,Pycnanthemum beadlei,Beadle's Mountainmint,
5240,Vascular Plant,Pycnanthemum californicum,Sierra Mint,
2367,Vascular Plant,Pycnanthemum incanum,Hoary Mountainmint,
2368,Vascular Plant,Pycnanthemum loomisii,Hoary Mountain-Mint,
2369,Vascular Plant,Pycnanthemum montanum,"Mountain-Mint, Single-Haired Mountain-Mint",
2370,Vascular Plant,Pycnanthemum muticum,"Blunt Mountainmint, Clustered Mountainmint",
2371,Vascular Plant,Pycnanthemum pycnanthemoides,Southern Mountainmint,
2372,Vascular Plant,Pycnanthemum tenuifolium,"Narrow-Leaved Mountain-Mint, Slender Mountain-Mint",
2373,Vascular Plant,Pycnanthemum virginianum,Virginia Mountainmint,
1164,Nonvascular Plant,Pylaisiadelpha tenuirostris,Pylaisiadelpha Moss,
1137,Nonvascular Plant,Pylaisiella intricata,Intricate Pylaisiella Moss,
1138,Nonvascular Plant,Pylaisiella polyantha,Pylaisiella Moss,
1139,Nonvascular Plant,Pylaisiella selwynii,Selwyn's Pylaisiella Moss,
704,Fish,Pylodictis olivaris,Flathead Catfish,
585,Bird,Pyrocephalus rubinus,Vermilion Flycatcher,Species of Concern
5083,Vascular Plant,Pyrola asarifolia,"Bog Wintergreen, Liverleaf Wintergreen, Pink Wintergreen",
5084,Vascular Plant,Pyrola asarifolia ssp. asarifolia,"Bog Wintergreen, Liverleaf Wintergreen",
3978,Vascular Plant,Pyrola minor,"Lesser Wintergreen, Snowline Wintergreen",
5085,Vascular Plant,Pyrola picta,White-Veined Wintergreen,
1681,Vascular Plant,Pyrrhopappus carolinianus,"Carolina False-Dandelion, False Dandelion",
4820,Vascular Plant,Pyrrocoma apargioides,Alpineflames,
3680,Vascular Plant,Pyrrocoma integrifolia,"Entireleaf Goldenweed, Manysted Goldenweed, Many-Stemmed Goldenweed",
3681,Vascular Plant,Pyrrocoma lanceolata,"Lanceleaf Goldenweed, Lance-Leaf Goldenweed",
3682,Vascular Plant,Pyrrocoma uniflora,Plantain Goldenweed,
3356,Vascular Plant,Pyrularia pubera,"Buffalo-Nut, Buffalo-Nut, Oil-Nut",
3307,Vascular Plant,Pyrus,Pear,
3308,Vascular Plant,Pyrus calleryana,Callery Pear,
3309,Vascular Plant,Pyrus communis,"Common Pear, Pear",
2214,Vascular Plant,Quercus,Oak,
2215,Vascular Plant,Quercus alba,White Oak,
2216,Vascular Plant,Quercus bicolor,Swamp White Oak,
5198,Vascular Plant,Quercus chrysolepis,Canyon Live Oak,
2217,Vascular Plant,Quercus coccinea,Scarlet Oak,
5199,Vascular Plant,Quercus douglasii,Blue Oak,
2218,Vascular Plant,Quercus falcata,"Southern Red Oak, Spanish Oak",
5200,Vascular Plant,Quercus garryana var. breweri,Oregon White Oak,
2219,Vascular Plant,Quercus imbricaria,Shingle Oak,
5201,Vascular Plant,Quercus kelloggii,California Black Oak,
5202,Vascular Plant,Quercus lobata,"California White Oak, Valley Oak",
2220,Vascular Plant,Quercus marilandica,Blackjack Oak,
2221,Vascular Plant,Quercus michauxii,Swamp Chestnut Oak,
2222,Vascular Plant,Quercus muehlenbergii,"Chinkapin Oak, Yellow Oak",
2223,Vascular Plant,Quercus palustris,Pin Oak,
2224,Vascular Plant,Quercus phellos,Willow Oak,
2225,Vascular Plant,Quercus prinus,Chestnut Oak,
2226,Vascular Plant,Quercus rubra var. ambigua,Northern Red Oak,
2227,Vascular Plant,Quercus shumardii,Shumard Oak,
2228,Vascular Plant,Quercus stellata,Post Oak,
2229,Vascular Plant,Quercus velutina,Black Oak,
5203,Vascular Plant,Quercus wislizeni var. wislizeni,Interior Live Oak,
2230,Vascular Plant,Quercus X saulii,Saul's Oak,
566,Bird,Quiscalus mexicanus,Great-Tailed Grackle,
225,Bird,Quiscalus quiscula,Common Grackle,
1038,Nonvascular Plant,Racomitrium aciculare,Racomitrium Moss,
1039,Nonvascular Plant,Racomitrium heterostichum,Racomitrium Moss,
1040,Nonvascular Plant,Racomitrium microcarpon,Racomitrium Moss,
4821,Vascular Plant,Raillardella argentea,"Silky Raillardella, Silvermat",
4822,Vascular Plant,Raillardella scaposa,"Greenleaf Silvermat, Stem Raillardella",
168,Bird,Rallus elegans,King Rail,Species of Concern
169,Bird,Rallus limicola,Virginia Rail,
10,Amphibian,Rana catesbeiana,American Bullfrog,
62,Amphibian,Rana catesbeiana,"American Bullfrog, Bullfrog",
11,Amphibian,Rana clamitans melanota,Northern Green Frog,
71,Amphibian,Rana draytonii,California Red-Legged Frog,Threatened
63,Amphibian,Rana luteiventris,Columbia Spotted Frog,Species of Concern
12,Amphibian,Rana palustris,Pickerel Frog,
13,Amphibian,Rana pipiens,Northern Leopard Frog,
72,Amphibian,Rana sierrae,Sierra Nevada Yellow-Legged Frog,Endangered
14,Amphibian,Rana sphenocephala,Southern Leopard Frog,
15,Amphibian,Rana sylvatica,Wood Frog,
3207,Vascular Plant,Ranunculus abortivus,"Kidney-Leaved Buttercup, Small-Flowered Buttercup",
3208,Vascular Plant,Ranunculus acris,"Tall Buttercup, Tall Butter-Cup",
4499,Vascular Plant,Ranunculus acris var. acris,"Meadow Buttercup, Showy Buttercup, Tall Buttercup",
5690,Vascular Plant,Ranunculus alismifolius var. alismellus,Plantainleaf Buttercup,
5691,Vascular Plant,Ranunculus alismifolius var. alismifolius,Plantainleaf Buttercup,
4500,Vascular Plant,Ranunculus alismifolius var. davisii,Davis' Buttercup,
4501,Vascular Plant,Ranunculus alismifolius var. hartwegii,Plantainleaf Buttercup,
3209,Vascular Plant,Ranunculus allegheniensis,"Allegheny Early Buttercup, Allegheny Mountain Crowfoot",
3210,Vascular Plant,Ranunculus bulbosus,"Bulbous Buttercup, Bulbous Butter-Cup",
5692,Vascular Plant,Ranunculus californicus,California Buttercup,
4502,Vascular Plant,Ranunculus cymbalaria var. cymbalaria,Alkali Buttercup,
5693,Vascular Plant,Ranunculus cymbalaria var. saximontanus,Rocky Mountain Buttercup,
4503,Vascular Plant,Ranunculus eschscholtzii var. eschscholtzii,"Eschscholtz's Buttercup, Spruce-Fir Buttercup",
4504,Vascular Plant,Ranunculus eschscholtzii var. eximius,Tundra Buttercup,
5694,Vascular Plant,Ranunculus eschscholtzii var. oxynotus,Eschscholtz's Buttercup,
4505,Vascular Plant,Ranunculus eschscholtzii var. trisectus,Threesection Buttercup,
3211,Vascular Plant,Ranunculus fascicularis,Early Buttercup,
5695,Vascular Plant,Ranunculus flammula,"Greater Creeping Spearwort, Spearwort Buttercup",
4506,Vascular Plant,Ranunculus flammula var. reptans,Greater Creeping Spearwort,
4507,Vascular Plant,Ranunculus glaberrimus var. ellipticus,"Elliptical Buttercup, Sagebrush Buttercup",
4508,Vascular Plant,Ranunculus gmelinii,"Gmelin's Buttercup, Lesser Yellow Water Buttercup, Small Yellow Water Buttercup",
3212,Vascular Plant,Ranunculus harveyi,Harvey's Buttercup,
